,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,HEADELEV,TAILELEV,ELE_DIFF,curv_plan,curv_prof,aspect,curv,history,COVER_A,COVER_B,COVER_C,COVER_D,GULLY_N,GULLY_Y
4775,0.0,7.0,9.5,36.5,94.0,88.0,6.0,0.684708,-0.433323,166.176,1.11803,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4776,0.0,7.0,9.0,35.5,267.0,261.0,6.0,0.189391,-0.216049,295.821,0.40544,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4777,0.0,12.0,5.5,44.5,254.0,249.0,5.0,0.205472,-0.0156766,159.085,0.221149,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4778,0.0,10.0,9.5,46.0,225.0,217.0,8.0,0.288767,-0.116673,296.222,0.40544,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4779,1.0,12.5,11.0,46.5,317.0,288.0,29.0,-0.0984153,0.0735895,275.242,-0.172005,14.0,1.0,0.0,0.0,0.0,1.0,0.0
4780,0.0,11.0,10.0,24.0,325.0,320.0,5.0,-0.0204627,0.0286815,78.9675,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4781,2.0,7.5,9.5,30.0,90.0,75.0,15.0,-0.281061,0.198095,182.936,-0.479156,23.0,1.0,0.0,0.0,0.0,0.0,1.0
4782,0.0,12.5,10.5,38.0,135.0,128.0,7.0,-0.0415458,-0.0292598,11.0702,-0.0122861,58.0,0.0,0.0,1.0,0.0,1.0,0.0
4783,2.0,8.0,6.0,22.0,43.0,36.0,7.0,-0.0322724,0.0905882,-9999.0,-0.122861,77.0,1.0,0.0,0.0,0.0,1.0,0.0
4784,0.0,8.5,7.5,44.0,281.0,274.0,7.0,0.0304152,0.104132,277.294,-0.0737164,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4785,0.0,15.5,13.5,36.0,289.0,280.0,9.0,-0.0814305,0.164291,220.236,-0.245721,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4786,0.0,7.5,8.0,37.5,64.0,57.0,7.0,0.466737,-0.19671,187.164,0.663447,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4787,2.0,9.5,7.0,41.5,200.0,164.0,36.0,-0.0431207,-0.0799788,87.5342,0.0368582,22.0,1.0,0.0,0.0,0.0,1.0,0.0
4788,0.0,11.0,18.0,31.5,73.0,64.0,9.0,0.432247,-0.218914,125.238,0.651161,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4789,0.0,7.5,12.5,24.0,388.0,382.0,6.0,0.03149,0.0437761,254.476,-0.0122861,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4790,2.0,10.0,8.0,37.0,201.0,186.0,15.0,-0.1228,0.135207,91.804,-0.258007,23.0,1.0,0.0,0.0,0.0,1.0,0.0
4791,0.0,7.0,20.5,44.5,347.0,326.0,21.0,-0.115352,0.093511,48.6914,-0.208863,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4792,0.0,7.5,10.0,38.5,424.0,415.0,9.0,-0.0774444,-0.261735,225.694,0.184291,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4793,0.0,9.5,11.5,37.5,236.0,228.0,8.0,0.0579151,-0.0649455,187.936,0.122861,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4794,0.0,18.0,15.0,28.5,56.0,49.0,7.0,-0.011341,0.357241,340.278,-0.368582,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4795,2.0,10.0,8.0,45.0,163.0,141.0,22.0,0.150262,0.0642593,154.832,0.0860024,6.0,0.0,1.0,0.0,0.0,1.0,0.0
4796,2.0,14.0,11.0,25.5,110.0,95.0,15.0,0.0641265,-0.144736,109.486,0.208863,28.0,1.0,0.0,0.0,0.0,1.0,0.0
4797,0.0,14.0,7.0,44.5,243.0,234.0,9.0,0.24235,0.0457733,149.775,0.196577,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4798,0.0,10.0,5.5,26.5,89.0,85.0,4.0,0.273353,-0.316378,199.123,0.589731,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4799,0.0,14.5,15.0,43.5,128.0,121.0,7.0,0.193008,-0.138716,114.928,0.331724,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4800,0.0,10.5,10.5,35.0,376.0,371.0,5.0,-0.279301,-0.0212941,52.0992,-0.258007,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4801,0.0,8.0,10.0,9999.0,9999.0,9999.0,9999.0,0.0054776,0.0054776,95.4281,0.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4802,0.0,12.5,9.5,47.0,279.0,268.0,11.0,-0.757947,0.175793,74.0546,-0.933741,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4803,0.0,15.0,9.0,38.5,151.0,145.0,6.0,0.0793918,-0.0188967,183.841,0.0982885,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4804,0.0,10.0,9.5,53.0,212.0,204.0,8.0,-0.147255,0.14761,181.884,-0.294865,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4805,0.0,6.5,9.5,30.0,188.0,184.0,4.0,0.111585,0.160729,150.677,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4806,1.0,9.0,4.0,37.5,196.0,174.0,22.0,-0.14765,0.0243547,341.565,-0.172005,46.0,1.0,0.0,0.0,0.0,1.0,0.0
4807,0.0,44.0,35.5,32.0,192.0,173.0,19.0,0.139405,-0.241463,222.138,0.380868,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4808,0.0,12.0,7.5,49.5,510.0,503.0,7.0,0.0790383,0.0421801,193.186,0.0368582,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4809,0.0,10.0,9.5,29.5,110.0,103.0,7.0,-0.155296,0.13957,-9999.0,-0.294865,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4810,0.0,16.0,6.0,51.5,477.0,472.0,5.0,-0.587203,0.199105,280.554,-0.786308,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4811,0.0,15.0,6.0,9999.0,9999.0,9999.0,9999.0,0.0245721,0.0,301.43,0.0245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4812,0.0,10.0,8.5,37.5,115.0,110.0,5.0,-0.00130253,0.0846999,90.8814,-0.0860024,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4813,0.0,13.0,8.5,46.0,266.0,259.0,7.0,-0.224221,0.168933,284.323,-0.393154,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4814,0.0,14.0,10.0,33.5,48.0,41.0,7.0,0.0319743,0.0811186,142.515,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4815,2.0,10.0,7.0,36.0,166.0,155.0,11.0,0.551823,-0.271343,288.919,0.823166,77.0,1.0,0.0,0.0,0.0,1.0,0.0
4816,0.0,10.5,10.0,39.0,75.0,69.0,6.0,0.0103203,0.0840366,-9999.0,-0.0737164,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4817,0.0,14.0,15.0,45.0,266.0,255.0,11.0,0.231658,0.0105085,255.296,0.221149,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4818,0.0,17.0,10.5,44.5,336.0,328.0,8.0,-0.175719,0.180577,315.749,-0.356296,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4819,2.0,6.0,20.0,37.5,224.0,172.0,52.0,-0.212942,-0.458663,207.247,0.245721,29.0,1.0,0.0,0.0,0.0,1.0,0.0
4820,0.0,9.0,9.5,24.0,266.0,260.0,6.0,-0.113962,0.119474,270.679,-0.233435,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4821,1.0,6.0,7.0,39.5,134.0,90.0,44.0,0.870224,-0.321524,145.008,1.19175,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4822,0.0,7.0,9.0,43.5,20.0,15.0,5.0,0.0,0.0,242.216,0.0,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4823,2.0,4.0,5.0,48.0,130.0,120.0,10.0,-0.183994,0.135443,107.418,-0.319438,4.0,1.0,0.0,0.0,0.0,1.0,0.0
4824,0.0,12.0,9.5,43.0,321.0,315.0,6.0,0.0286153,-0.315394,138.468,0.34401,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4825,0.0,10.0,9.5,35.5,191.0,185.0,6.0,0.660522,-0.248647,307.948,0.909168,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4826,2.0,3.5,3.0,47.0,163.0,160.0,3.0,0.304316,-0.0519795,-9999.0,0.356296,53.0,1.0,0.0,0.0,0.0,1.0,0.0
4827,0.0,10.0,7.5,53.5,531.0,523.0,8.0,-0.392282,0.148305,234.992,-0.540587,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4828,0.0,7.0,8.5,37.5,165.0,157.0,8.0,-0.126046,0.181105,242.832,-0.307151,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4829,2.0,7.0,6.0,32.5,115.0,105.0,10.0,-0.0933994,0.25061,214.192,-0.34401,23.0,1.0,0.0,0.0,0.0,1.0,0.0
4830,0.0,10.0,8.0,38.0,45.0,39.0,6.0,-0.150387,0.0216178,225.0,-0.172005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4831,0.0,31.0,21.5,36.0,38.0,22.0,16.0,-0.125034,-0.100462,-9999.0,-0.0245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4832,0.0,9.5,13.0,47.5,217.0,208.0,9.0,-0.0159207,0.0332235,234.302,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4833,0.0,11.0,5.5,32.5,352.0,349.0,3.0,-0.349482,0.42454,-9999.0,-0.774022,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4834,0.0,7.0,13.5,37.5,260.0,248.0,12.0,0.131709,-0.224587,355.409,0.356296,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4835,1.0,7.0,5.0,53.0,163.0,148.0,15.0,-0.218453,0.162415,174.806,-0.380868,14.0,1.0,0.0,0.0,0.0,1.0,0.0
4836,0.0,13.5,9.0,22.0,77.0,71.0,6.0,-0.127879,-0.754468,-9999.0,0.626589,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4837,0.0,6.5,9.5,46.5,120.0,113.0,7.0,-0.000374789,0.0364834,12.4649,-0.0368582,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4838,0.0,9.0,7.0,31.5,248.0,243.0,5.0,-0.187253,0.54991,184.798,-0.737164,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4839,2.0,6.0,4.0,43.0,148.0,145.0,3.0,0.194215,-0.0637926,221.46,0.258007,30.0,1.0,0.0,0.0,0.0,1.0,0.0
4840,0.0,8.0,14.5,47.5,211.0,202.0,9.0,0.377068,-0.188091,47.8624,0.565159,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4841,2.0,5.0,3.5,36.0,182.0,168.0,14.0,-0.122861,0.147433,102.475,-0.270293,28.0,1.0,0.0,0.0,0.0,1.0,0.0
4842,0.0,10.0,4.5,31.0,18.0,15.0,3.0,0.221987,0.111413,156.801,0.110575,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4843,0.0,11.5,11.5,36.0,143.0,134.0,9.0,-5.78168e-05,0.0613725,260.096,-0.0614303,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4844,0.0,16.0,10.0,33.5,34.0,29.0,5.0,-0.294865,0.122861,23.5926,-0.417726,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4845,1.0,15.0,14.0,19.5,454.0,111.0,343.0,-0.0247182,0.0612842,58.6713,-0.0860024,40.0,0.0,1.0,0.0,0.0,1.0,0.0
4846,0.0,21.0,8.5,39.0,32.0,26.0,6.0,-0.055708,-0.00656379,188.723,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4847,0.0,12.0,10.0,36.0,240.0,219.0,21.0,-0.0163128,0.00825928,177.122,-0.0245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4848,0.0,16.0,8.5,33.5,296.0,291.0,5.0,-0.0541746,0.166974,270.664,-0.221149,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4849,1.0,5.0,5.0,30.0,208.0,193.0,15.0,0.0914083,-0.0805966,259.868,0.172005,6.0,1.0,0.0,0.0,0.0,1.0,0.0
4850,2.0,7.0,6.0,9999.0,9999.0,9999.0,9999.0,0.0840125,-0.026562,145.098,0.110575,77.0,1.0,0.0,0.0,0.0,1.0,0.0
4851,0.0,8.0,10.5,33.0,82.0,75.0,7.0,-0.0732927,0.110998,183.636,-0.184291,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4852,0.0,13.0,8.0,49.5,531.0,523.0,8.0,0.0344707,-0.100676,6.74006,0.135147,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4853,0.0,8.5,12.0,31.0,196.0,189.0,7.0,0.0846136,-0.0873913,94.7636,0.172005,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4854,0.0,13.0,6.5,35.5,355.0,349.0,6.0,0.137604,-0.0835452,166.43,0.221149,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4855,0.0,9.5,10.5,31.0,175.0,167.0,8.0,0.280764,0.231619,350.991,0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4856,1.0,20.5,15.0,39.5,99.0,34.0,65.0,0.00179796,-0.0227742,-9999.0,0.0245721,14.0,1.0,0.0,0.0,0.0,1.0,0.0
4857,0.0,15.0,13.5,9999.0,9999.0,9999.0,9999.0,-0.138218,0.156647,285.945,-0.294865,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4858,0.0,7.5,10.5,31.0,131.0,124.0,7.0,-0.12041,0.113026,214.732,-0.233435,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4859,1.0,5.0,5.0,46.5,303.0,282.0,21.0,0.249252,-0.64763,-9999.0,0.896882,25.0,1.0,0.0,0.0,0.0,1.0,0.0
4860,0.0,8.0,5.5,36.0,339.0,334.0,5.0,-0.01978,0.189083,28.1132,-0.208863,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4861,0.0,6.0,10.5,36.0,80.0,74.0,6.0,0.0,0.282579,292.91,-0.282579,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4862,0.0,10.0,9.5,40.5,281.0,274.0,7.0,0.0967976,-0.0997794,-9999.0,0.196577,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4863,0.0,24.0,11.5,58.0,251.0,241.0,10.0,0.0286493,0.0409354,223.636,-0.0122861,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4864,0.0,17.0,15.5,32.5,174.0,167.0,7.0,-0.36934,0.281821,215.228,-0.651161,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4865,0.0,8.5,12.0,9999.0,9999.0,9999.0,9999.0,0.0604031,0.269266,264.5,-0.208863,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4866,0.0,10.0,8.0,33.0,336.0,329.0,7.0,0.20103,-0.0324049,319.597,0.233435,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4867,0.0,11.0,12.0,47.0,287.0,280.0,7.0,0.241598,-0.274417,308.355,0.516015,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4868,0.0,9.0,6.0,43.0,152.0,146.0,6.0,0.106749,-0.00382555,292.068,0.110575,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4869,0.0,21.0,9.0,38.5,34.0,26.0,8.0,-0.170081,0.1985,83.8845,-0.368582,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4870,0.0,18.0,10.5,44.0,267.0,257.0,10.0,-0.003078,-0.0399362,114.753,0.0368582,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4871,0.0,8.0,9.0,35.0,280.0,272.0,8.0,-0.209004,-0.0984295,176.73,-0.110575,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4872,0.0,15.0,9.5,37.0,328.0,321.0,7.0,-0.311797,-0.127506,258.265,-0.184291,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4873,0.0,14.0,12.5,37.5,75.0,68.0,7.0,0.121632,0.367353,32.4712,-0.245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4874,2.0,6.5,4.5,40.5,171.0,161.0,10.0,0.142795,-0.188928,-9999.0,0.331724,46.0,1.0,0.0,0.0,0.0,1.0,0.0
4875,0.0,24.0,14.0,31.0,442.0,435.0,7.0,0.403924,-0.284095,338.199,0.688019,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4876,0.0,6.5,10.0,51.0,285.0,276.0,9.0,0.145831,-0.222751,46.8476,0.368582,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4877,0.0,11.0,5.5,47.0,44.0,40.0,4.0,0.195063,-0.554386,230.335,0.74945,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4878,2.0,8.0,10.0,38.5,229.0,219.0,10.0,0.280461,-0.0881207,351.409,0.368582,50.0,1.0,0.0,0.0,0.0,1.0,0.0
4879,0.0,9.0,15.0,26.5,312.0,305.0,7.0,-0.00761055,0.262683,-9999.0,-0.270293,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4880,0.0,9.0,10.0,40.5,680.0,671.0,9.0,-0.13324,0.00190669,214.831,-0.135147,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4881,1.0,12.0,8.0,41.0,363.0,319.0,44.0,0.124122,-0.269032,317.337,0.393154,23.0,1.0,0.0,0.0,0.0,1.0,0.0
4882,0.0,30.0,20.0,21.0,28.0,13.0,15.0,0.0307151,-0.14129,-9999.0,0.172005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4883,0.0,17.0,7.0,41.0,365.0,359.0,6.0,0.209246,0.0495268,-9999.0,0.159719,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4884,0.0,12.5,12.0,38.5,100.0,92.0,8.0,-0.00879186,0.101783,330.889,-0.110575,58.0,0.0,0.0,1.0,0.0,1.0,0.0
4885,0.0,16.0,12.0,38.0,135.0,128.0,7.0,0.11152,0.0132311,51.009,0.0982885,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4886,0.0,9.0,7.0,36.0,527.0,522.0,5.0,-0.00982919,0.100745,131.202,-0.110575,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4887,0.0,14.0,12.0,31.0,143.0,137.0,6.0,-0.224295,0.119715,29.5878,-0.34401,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4888,0.0,28.0,17.5,29.5,60.0,52.0,8.0,-0.33394,0.0592137,-9999.0,-0.393154,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4889,2.0,7.5,4.0,47.0,51.0,39.0,12.0,-0.164633,0.0442298,-9999.0,-0.208863,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4890,0.0,7.0,9.5,36.0,331.0,325.0,6.0,-0.128309,-0.0791645,309.806,-0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4891,0.0,20.0,11.0,31.0,132.0,126.0,6.0,-0.0154248,0.15658,260.036,-0.172005,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4892,0.0,8.5,11.5,31.5,77.0,70.0,7.0,0.0296385,0.115641,262.694,-0.0860024,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4893,0.0,14.0,8.5,44.0,497.0,491.0,6.0,0.312802,-0.0926376,277.095,0.40544,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4894,2.0,3.5,4.0,32.5,427.0,419.0,8.0,-0.109009,-0.0475791,277.33,-0.0614303,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4895,0.0,15.0,8.0,20.0,295.0,290.0,5.0,-0.566729,-0.0138565,158.895,-0.552873,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4896,0.0,10.0,4.5,40.5,215.0,212.0,3.0,-0.225951,-0.152235,289.231,-0.0737164,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4897,0.0,14.0,8.5,46.0,544.0,537.0,7.0,-0.207365,-0.256509,66.5014,0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4898,0.0,6.0,9.5,33.0,103.0,98.0,5.0,0.0306772,0.141252,173.546,-0.110575,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4899,2.0,12.5,7.5,43.5,151.0,105.0,46.0,-0.00307573,0.0829267,55.204,-0.0860024,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4900,0.0,13.5,13.0,42.0,151.0,142.0,9.0,-0.0953585,0.0520743,332.103,-0.147433,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4901,0.0,9.0,5.5,52.0,686.0,680.0,6.0,0.207365,0.109076,229.629,0.0982885,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4902,1.0,8.5,7.0,30.0,126.0,100.0,26.0,-0.357306,0.023562,120.619,-0.380868,6.0,0.0,1.0,0.0,0.0,1.0,0.0
4903,1.0,6.0,3.0,31.0,181.0,158.0,23.0,-0.233842,0.159312,-9999.0,-0.393154,46.0,1.0,0.0,0.0,0.0,1.0,0.0
4904,0.0,6.0,8.0,38.5,16.0,11.0,5.0,-0.0369304,0.061358,220.135,-0.0982885,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4905,0.0,4.0,4.5,29.5,138.0,136.0,2.0,0.274243,0.102238,290.591,0.172005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4906,2.0,7.0,5.0,30.0,96.0,92.0,4.0,0.191889,-0.02926,-9999.0,0.221149,10.0,0.0,1.0,0.0,0.0,1.0,0.0
4907,0.0,12.5,10.0,31.0,155.0,148.0,7.0,0.0586105,0.0586105,347.417,0.0,77.0,0.0,0.0,1.0,0.0,1.0,0.0
4908,0.0,25.0,9.0,36.0,222.0,216.0,6.0,-0.19063,0.288527,47.075,-0.479156,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4909,1.0,7.5,8.0,50.5,494.0,433.0,61.0,0.0623092,0.000878943,256.218,0.0614303,23.0,0.0,1.0,0.0,0.0,1.0,0.0
4910,2.0,3.0,3.0,44.0,341.0,335.0,6.0,0.381741,-0.281706,148.65,0.663447,14.0,1.0,0.0,0.0,0.0,1.0,0.0
4911,0.0,11.0,13.5,29.5,218.0,205.0,13.0,-0.401113,0.336051,218.182,-0.737164,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4912,0.0,11.0,9.5,37.0,466.0,458.0,8.0,-0.3043,0.0151374,162.198,-0.319438,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4913,0.0,16.0,16.0,42.0,358.0,347.0,11.0,-0.0982885,0.196577,135.868,-0.294865,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4914,2.0,6.0,7.0,46.5,135.0,124.0,11.0,-0.0761077,0.0344668,137.213,-0.110575,77.0,1.0,0.0,0.0,0.0,1.0,0.0
4915,0.0,6.0,7.0,49.0,239.0,233.0,6.0,0.033193,-0.0405234,324.462,0.0737164,59.0,0.0,0.0,1.0,0.0,0.0,1.0
4916,2.0,10.0,8.0,33.5,261.0,251.0,10.0,-0.0399422,0.144349,6.84277,-0.184291,28.0,1.0,0.0,0.0,0.0,1.0,0.0
4917,0.0,10.0,5.5,33.0,142.0,138.0,4.0,-0.248637,0.218233,156.413,-0.46687,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4918,2.0,11.0,7.0,45.0,261.0,241.0,20.0,-0.0560621,0.140515,70.2189,-0.196577,33.0,1.0,0.0,0.0,0.0,1.0,0.0
4919,1.0,9.5,8.5,11.5,402.0,365.0,37.0,0.0312572,-0.0670313,47.2906,0.0982885,40.0,0.0,1.0,0.0,0.0,1.0,0.0
4920,0.0,20.0,13.0,37.0,188.0,178.0,10.0,0.0842866,-0.579161,59.9951,0.663447,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4921,0.0,12.0,8.5,43.0,418.0,411.0,7.0,0.232455,-0.492423,73.457,0.724878,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4922,0.0,16.0,19.0,27.0,59.0,48.0,11.0,-0.0644569,0.00925949,148.557,-0.0737164,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4923,2.0,12.0,10.5,22.0,108.0,86.0,22.0,0.257775,-0.430244,11.3099,0.688019,22.0,1.0,0.0,0.0,0.0,1.0,0.0
4924,0.0,14.0,4.5,31.5,365.0,362.0,3.0,-0.1153,0.0567049,129.738,-0.172005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4925,0.0,15.0,13.0,39.0,168.0,160.0,8.0,0.288482,-0.374965,123.566,0.663447,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4926,0.0,9.0,15.0,33.0,471.0,460.0,11.0,0.0119635,0.183968,305.651,-0.172005,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4927,0.0,13.0,8.5,40.5,99.0,94.0,5.0,0.104432,0.0552873,29.3758,0.0491442,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4928,0.0,9.5,7.0,34.0,479.0,475.0,4.0,0.233244,-0.0616212,137.191,0.294865,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4929,0.0,10.0,5.0,45.5,536.0,531.0,5.0,0.126924,0.102352,345.167,0.0245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4930,0.0,10.0,10.5,39.5,98.0,91.0,7.0,-0.101212,0.0216487,160.622,-0.122861,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4931,0.0,7.0,4.5,53.0,297.0,292.0,5.0,-0.0189006,0.0179576,306.488,-0.0368582,59.0,0.0,1.0,0.0,0.0,1.0,0.0
4932,0.0,9.0,10.0,37.5,292.0,285.0,7.0,0.135081,0.208798,132.013,-0.0737164,59.0,0.0,0.0,0.0,1.0,1.0,0.0
4933,0.0,15.0,12.5,44.0,70.0,62.0,8.0,-0.0212911,0.310433,267.127,-0.331724,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4934,0.0,22.0,9.5,53.5,573.0,556.0,17.0,-0.0220495,0.125383,14.2085,-0.147433,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4935,0.0,21.0,22.5,39.5,82.0,65.0,17.0,0.161805,-0.0593441,-9999.0,0.221149,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4936,0.0,10.0,8.5,44.5,91.0,85.0,6.0,-0.00378033,0.180511,49.7636,-0.184291,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4937,0.0,8.0,6.0,54.5,16.0,10.0,6.0,0.232321,-0.381982,349.824,0.614303,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4938,0.0,15.0,4.5,38.0,98.0,95.0,3.0,-0.0339711,0.248608,222.264,-0.282579,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4939,0.0,8.0,13.0,29.5,311.0,267.0,44.0,-0.417872,0.159573,337.874,-0.577445,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4940,0.0,15.0,7.0,29.5,229.0,226.0,3.0,-0.0765072,0.0217813,84.5748,-0.0982885,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4941,0.0,9.0,9.0,48.0,257.0,248.0,9.0,-0.0447862,0.336082,297.072,-0.380868,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4942,2.0,7.0,5.5,31.0,66.0,60.0,6.0,-0.129741,0.042264,356.379,-0.172005,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4943,1.0,2.5,8.0,37.5,278.0,275.0,3.0,-0.426091,0.188212,62.4328,-0.614303,40.0,1.0,0.0,0.0,0.0,1.0,0.0
4944,0.0,5.5,13.0,36.0,194.0,188.0,6.0,0.0642489,-0.181472,119.745,0.245721,59.0,0.0,0.0,1.0,0.0,1.0,0.0
4945,0.0,7.0,7.0,36.0,153.0,149.0,4.0,0.119789,-0.150504,66.9745,0.270293,59.0,0.0,0.0,1.0,0.0,1.0,0.0
